population,generations_ago,Ne
East Asia,135248.0870417874,21061.16400728565
East Asia,136500.78065460137,21098.50949313529
East Asia,137765.0769549055,21200.88960289153
East Asia,139041.08340900697,21221.393124848903
East Asia,140328.9084785873,21240.48349441531
East Asia,141628.66162991972,21274.32412986424
East Asia,142940.4533431761,21456.99360247913
East Asia,144264.39512181588,21460.31614259448
East Asia,145600.59950206484,21527.52800083385
East Asia,146949.18006248173,21610.167962853546
East Asia,148310.25143361028,21776.96449102366
East Asia,149683.92930772554,21793.83382447617
East Asia,151070.33044866557,21848.95833980432
East Asia,152469.5727017573,21883.85175013607
East Asia,153881.77500383463,21947.77886013031
East Asia,155307.05739334584,22031.003439125656
East Asia,156745.5410205595,22054.761513446792
East Asia,158197.3481578601,22192.889075808955
East Asia,159662.6022101425,22239.085562114764
East Asia,161141.427725302,22372.791851102993
East Asia,162633.95040481907,22508.398886082177
East Asia,164140.29711444664,22553.325023755417
East Asia,165660.5958949915,22764.546992100462
East Asia,167194.97597319918,22890.057888210897
East Asia,168743.56777273756,22953.400946144073
East Asia,170306.5029252843,23065.322336759233
East Asia,171883.91428171456,23090.902908236116
East Asia,173475.93592339326,23182.08749175991
East Asia,175082.7031735727,23369.258864139098
East Asia,176704.35260889467,23527.46490127248
East Asia,178341.02207100065,23527.46490127248
East Asia,179992.85067824763,23613.184562470633
East Asia,181659.9788375329,23817.929026974263
East Asia,183342.5482562293,24025.44913803743
East Asia,185040.7019542302,24102.169461807072
East Asia,186754.5842761074,24242.458894156654
East Asia,188484.34090337955,24315.98783601264
East Asia,190230.11886689457,24448.106829341872
East Asia,191992.06655932867,24556.213215072188
East Asia,193770.3337477989,24701.338735689664
East Asia,195565.0715865947,24858.049458417787
East Asia,197376.43263002555,24979.726160064
East Asia,199204.57084538712,25078.718185235222
East Asia,201049.6416260501,25141.99709271517
East Asia,202911.8018046678,25348.360723724236
East Asia,204791.2096665083,25457.159954766983
East Asia,206688.0249629082,25501.776359252864
East Asia,208602.4089248505,25752.37112225664
East Asia,210534.52427667085,26001.531607376564
East Asia,212484.5352498883,26085.422419322185
East Asia,214452.60759716653,26520.808986283257
East Asia,216438.908606402,26869.080249601444
East Asia,218443.60711494283,27413.82769924718
East Asia,220466.8735239412,27686.72676322294
East Asia,222508.87981283697,27929.44777669363
East Asia,224569.7995539772,28394.158214757743
East Asia,226649.8079273693,28864.338467987956
East Asia,228749.0817355704,29289.819571823704
East Asia,230867.7994187172,29917.15433747949
East Asia,233006.14106969247,30656.74950101844
East Asia,235164.28844943465,30656.74950101844
East Asia,237342.42500238665,30808.065802748013
East Asia,239540.7358720879,30859.70785414489
East Asia,241759.40791691333,31026.292182309568
East Asia,243998.62972595505,31514.812543829394
East Asia,246258.5916350544,31852.69083137231
East Asia,248539.48574297983,32140.401752888873
East Asia,250841.50592775413,32991.02036134706
East Asia,253164.8478631358,33319.757942666285
East Asia,255509.7090352507,33532.11333168075
East Asia,257876.28875937985,34500.91591233935
East Asia,260264.78819690045,34930.98405825015
East Asia,262675.41037238383,35832.824810388964
East Asia,265108.3601908542,35832.824810388964
East Asia,267563.84445520455,35869.44166350024
East Asia,270042.071883777,36448.84063294133
East Asia,272543.2531281028,36808.520710503755
East Asia,275067.60079080675,37683.23200023549
East Asia,277615.32944368036,37881.49480667658
East Asia,280186.65564591956,38498.631906513154
East Asia,282781.79796253383,38753.336548939435
East Asia,285400.97698292375,39777.51884678734
East Asia,288044.4153396298,39911.680738764146
East Asia,290712.3377272581,40187.75397887292
East Asia,293404.9709215787,40187.75397887292
East Asia,296122.5437988031,40897.3446196621
East Asia,298865.2873550383,41258.858091177855
East Asia,301633.43472591974,41344.65388532507
East Asia,304427.2212064306,41527.66889581371
East Asia,307246.88427090034,41687.84538731465
East Asia,310092.66359319235,42279.88946379448
East Asia,312964.80106707505,42506.31017630437
East Asia,315863.5408267819,43117.944334098254
East Asia,318789.1292677649,43817.31445732455
East Asia,321741.81506763713,44044.515427171274
East Asia,324721.84920731257,44515.713404336304
East Asia,327729.4849923382,45611.38558214042
East Asia,330764.97807442426,46312.196267761785
East Asia,333828.58647317643,46611.62114557048
East Asia,336920.5705980267,46611.62114557048
East Asia,340041.19327037025,47124.621204536066
East Asia,343190.71974590427,47788.73666037393
East Asia,346369.41773717344,48499.73291113932
East Asia,349577.55743632786,48947.88133261424
East Asia,352815.4115380883,50134.55300745217
East Asia,356083.25526292744,50134.55300745217
East Asia,359381.36638046254,51308.14436847941
East Asia,362710.0252330648,51712.514034497704
East Asia,366069.5147596906,51947.52382151136
East Asia,369460.12051993026,51947.52382151136
East Asia,372882.130718283,51947.52382151136
East Asia,376335.83622865326,53304.36180380655
East Asia,379821.5306190736,53459.54352261358
East Asia,383339.51017666055,55786.15444335957
East Asia,386890.07393279753,57928.52800736223
East Asia,390473.5236885556,58454.27227604453
East Asia,394090.1640403448,58928.37630787628
East Asia,397740.3024058037,59980.785258737706
East Asia,401424.2490499326,60415.90563908883
East Asia,405142.31711146474,60415.90563908883
East Asia,408894.8226294856,60415.90563908883
East Asia,412682.0845702952,60415.90563908883
East Asia,416504.4248545185,61244.980686879986
East Asia,420362.1683844718,61828.481631637194
East Asia,424255.6430717777,62170.91191376644
East Asia,428185.17986524064,62170.91191376644
East Asia,432151.1127789762,63487.69635073186
East Asia,436153.77892080054,63669.780112729095
East Asia,440193.5185208879,63669.780112729095
East Asia,444270.6749606883,63962.3283924473
East Asia,448385.59480211814,64725.99719028664
East Asia,452538.6278170167,65720.94291045262
East Asia,456730.1270168746,65720.94291045262
East Asia,460960.4486828438,66831.18714288453
East Asia,465229.9523960189,67421.77439424794
East Asia,469539.00106800534,68049.49576403937
East Asia,473887.9609717651,68049.49576403937
East Asia,478277.20177274855,71084.64085442151
East Asia,482707.0965603188,71199.09755263053
East Asia,487178.0218794631,71199.09755263053
East Asia,491690.3577628021,71522.23623930027
East Asia,496244.48776289134,71522.23623930027
East Asia,500840.7989848213,71522.23623930027
East Asia,505479.68211912457,71522.23623930027
East Asia,510161.5314749834,71522.23623930027
East Asia,514886.7450137487,73183.09137893797
East Asia,519655.7243827657,73183.09137893797
East Asia,524468.8749495118,75285.0648406742
East Asia,529326.6058360566,75285.0648406742
East Asia,534229.3299538352,75485.03702656465
East Asia,539177.4640387495,75485.03702656465
East Asia,544171.4286865888,75485.03702656465
East Asia,549211.6483887789,75485.03702656465
East Asia,554298.5515684674,76314.92807242996
East Asia,559432.5706169377,76314.92807242996
East Asia,564614.141930366,77287.58546178049
East Asia,569843.7059469136,77287.58546178049
East Asia,575121.7071841614,78649.98512044766
East Asia,580448.5942768984,78649.98512044766
East Asia,585824.8200152536,78649.98512044766
East Asia,591250.8413831869,78649.98512044766
East Asia,596727.119597331,78649.98512044766
East Asia,602254.1201461928,78649.98512044766
East Asia,607832.3128297236,78649.98512044766
East Asia,613462.1717992506,78649.98512044766
East Asia,619144.1755977835,78649.98512044766
East Asia,624878.8072006888,78649.98512044766
East Asia,630666.5540567406,78839.28498928074
East Asia,636507.9081295577,78839.28498928074
East Asia,642403.365939419,78839.28498928074
East Asia,648353.4286054714,78839.28498928074
East Asia,654358.6018883229,78839.28498928074
East Asia,660419.3962330305,78839.28498928074
East Asia,666536.326812492,78839.28498928074
East Asia,672709.9135712336,78839.28498928074
East Asia,678940.6812696098,78839.28498928074
East Asia,685229.1595284058,78839.28498928074
East Asia,691575.8828738525,78839.28498928074
East Asia,697981.3907830667,78839.28498928074
East Asia,704446.2277299037,78839.28498928074
East Asia,710970.9432312424,78839.28498928074
East Asia,717556.0918936922,78839.28498928074
East Asia,724202.2334607316,78839.28498928074
East Asia,730909.9328602918,78839.28498928074
East Asia,737679.7602527731,78839.28498928074
East Asia,744512.2910795128,78839.28498928074
East Asia,751408.1061116962,78839.28498928074
East Asia,758367.791499719,78839.28498928074
East Asia,765391.9388230155,78839.28498928074
East Asia,772481.14514034,78839.28498928074
East Asia,779636.0130405221,78839.28498928074
East Asia,786857.1506936844,78839.28498928074
East Asia,794145.171902934,78839.28498928074
East Asia,801500.6961565414,78839.28498928074
East Asia,808924.3486805938,78839.28498928074
East Asia,816416.7604921455,78839.28498928074
East Asia,823978.5684528511,78839.28498928074
East Asia,831610.4153230962,78839.28498928074
East Asia,839312.9498166373,78839.28498928074
East Asia,847086.8266557403,78839.28498928074
East Asia,854932.7066268367,78839.28498928074
East Asia,862851.2566366887,78839.28498928074
East Asia,870843.1497690724,78839.28498928074
East Asia,878909.0653419964,78839.28498928074
East Asia,887049.6889654403,78839.28498928074
East Asia,895265.7125996383,78839.28498928074
East Asia,903557.834613892,78839.28498928074
East Asia,911926.7598459298,78839.28498928074
East Asia,920373.199661823,78839.28498928074
East Asia,928897.8720164498,78839.28498928074
East Asia,937501.501514529,78839.28498928074
East Asia,946184.8194721992,78839.28498928074
East Asia,954948.5639791966,78839.28498928074
East Asia,963793.4799615795,78839.28498928074
East Asia,972720.3192450536,78839.28498928074
East Asia,981729.840618884,78839.28498928074
East Asia,990822.8099003788,78839.28498928074
East Asia,1000000.0,78839.28498928074
Central-South Asia,100.0,42440.136719444345
Central-South Asia,100.92621909870472,41450.90928209582
Central-South Asia,101.86101701559753,41149.54976090084
Central-South Asia,102.80447320933098,40519.689792503515
Central-South Asia,103.7566678745186,40391.7339833501
Central-South Asia,104.71768194855204,39637.81260908002
Central-South Asia,105.6875971184804,39506.2189338492
Central-South Asia,106.66649582795388,38925.021932316246
Central-South Asia,107.6544612842316,38417.57366671509
Central-South Asia,108.65157746525384,38417.57366671509
Central-South Asia,109.657929126781,38152.62777249981
Central-South Asia,110.67360180959734,37879.397479403546
Central-South Asia,111.69868184678226,37486.05403322315
Central-South Asia,112.73325637104872,37270.88732677934
Central-South Asia,113.77741332214914,37092.16247445169
Central-South Asia,114.83124145435112,36994.04031653135
Central-South Asia,115.89483034398106,36947.915072891
Central-South Asia,116.96827039703848,36812.036897277154
Central-South Asia,118.05165285688057,36617.81463162519
Central-South Asia,119.1450698119776,35994.73965963067
Central-South Asia,120.24861420374124,35819.14401493298
Central-South Asia,121.36237983442405,35173.48838642757
Central-South Asia,122.48646137509309,34764.13028970684
Central-South Asia,123.62095437367692,34764.13028970684
Central-South Asia,124.76595526308698,34444.706926905405
Central-South Asia,125.92156136941507,33899.8625082331
Central-South Asia,127.08787092020582,33829.982941115675
Central-South Asia,128.26498305280597,32301.52879749549
Central-South Asia,129.45299782279162,31322.01871146317
Central-South Asia,130.65201621247212,31322.01871146317
Central-South Asia,131.86214013947486,31322.01871146317
Central-South Asia,133.08347246540748,31222.24543737082
Central-South Asia,134.31611700460152,30789.29462400837
Central-South Asia,135.5601785329369,30497.239538336784
Central-South Asia,136.81576279674718,30108.463010704527
Central-South Asia,138.08297652180923,29253.96927921651
Central-South Asia,139.3619274224142,28724.3801161904
Central-South Asia,140.65272421052364,28019.901367259183
Central-South Asia,141.95547660501015,27267.492589109268
Central-South Asia,143.2702953409831,27121.445916029443
Central-South Asia,144.59729217920196,26442.7707106656
Central-South Asia,145.9365799155756,26211.459833223096
Central-South Asia,147.28827239075017,25800.53111124527
Central-South Asia,148.65248449978571,25512.78106288676
Central-South Asia,150.02933220192182,24627.31601513926
Central-South Asia,151.4189325304352,24491.035263223283
Central-South Asia,152.82140360258694,24412.774379746457
Central-South Asia,154.2368646296629,23782.4951522509
Central-South Asia,155.66543592710622,23738.275931956327
Central-South Asia,157.10723892474505,23721.733724323098
Central-South Asia,158.56239617711373,23177.565550527015
Central-South Asia,160.03103137387,22947.417675727032
Central-South Asia,161.51326935030912,22538.750215252396
Central-South Asia,163.0092360979741,22444.68753670068
Central-South Asia,164.51905877536623,22232.354715288217
Central-South Asia,166.04286571875295,21793.699104248277
Central-South Asia,167.5807864530767,21676.73415085455
Central-South Asia,169.13295170296487,21300.27441800582
Central-South Asia,170.6994934038408,20939.64684487145
Central-South Asia,172.2805447131394,20590.427016568457
Central-South Asia,173.87624002162505,20163.981337907066
Central-South Asia,175.48671496481504,19773.78556530175
Central-South Asia,177.11210643450886,19663.57876983971
Central-South Asia,178.75255259042353,19102.240013296225
Central-South Asia,180.40819287193827,18998.857201866744
Central-South Asia,182.07916800994624,18721.821440505388
Central-South Asia,183.76562003881705,17997.889376821156
Central-South Asia,185.4676923084699,17461.032770742397
Central-South Asia,187.18552949655793,17151.746720209478
Central-South Asia,188.91927762076665,16853.09419443631
Central-South Asia,190.6690840512252,16595.379378126418
Central-South Asia,192.43509752303305,16501.768846482126
Central-South Asia,194.21746814890264,16295.542502435985
Central-South Asia,196.01634743191855,16110.296722096056
Central-South Asia,197.8318882784164,15930.273559128153
Central-South Asia,199.66424501097933,15718.76589868261
Central-South Asia,201.51357338155583,15430.259290867503
Central-South Asia,203.3800305846982,15294.769073296407
Central-South Asia,205.2637752709252,15294.769073296407
Central-South Asia,207.1649675602069,15119.46095061237
Central-South Asia,209.083769055575,14919.504609155289
Central-South Asia,211.02034285685968,14753.887872421245
Central-South Asia,212.9748535745521,14606.78877353328
Central-South Asia,214.94746734379805,14536.062783543644
Central-South Asia,216.93835183851843,14334.402081752116
Central-South Asia,218.94767628566208,14276.296866449637
Central-South Asia,220.97561147959033,14030.47900328002
Central-South Asia,223.02232979659385,13807.87746473792
Central-South Asia,225.08800520954617,13638.46800794664
Central-South Asia,227.1728133026905,13543.56646662482
Central-South Asia,229.2769312865649,13466.856275435057
Central-South Asia,231.4005380130654,13326.74349849506
Central-South Asia,233.54381399064792,13258.560336900391
Central-South Asia,235.7069413996728,13159.507162995618
Central-South Asia,237.89010410788933,12972.044690409091
Central-South Asia,240.09348768606517,12805.681010258577
Central-South Asia,242.31727942376008,12575.664493135697
Central-South Asia,244.56166834524467,12479.303844588583
Central-South Asia,246.8268452255693,12479.303844588583
Central-South Asia,249.11300260677885,12449.325622944849
Central-South Asia,251.42033481427967,12408.873612014486
Central-South Asia,253.74903797335716,12330.48277625898
Central-South Asia,256.0993100258459,12181.472631911878
Central-South Asia,258.4713507469564,12125.305418727405
Central-South Asia,260.8653617622548,12076.995746136025
Central-South Asia,263.281546564802,12039.96760205279
Central-South Asia,265.7201105324507,11867.319005104691
Central-South Asia,268.1812609453016,11845.51055095702
Central-South Asia,270.66520700332416,11776.248681912975
Central-South Asia,273.17215984413764,11720.38839885598
Central-South Asia,275.70233256095827,11665.229357262942
Central-South Asia,278.2559402207126,11523.145551777172
Central-South Asia,280.8331998823173,11457.7689547995
Central-South Asia,283.43433061513093,11412.500717614184
Central-South Asia,286.0595535175742,11299.40456451158
Central-South Asia,288.70909173592344,11091.943303578064
Central-South Asia,291.38317048327883,10999.806449899068
Central-South Asia,294.08201705870636,10933.27003214577
Central-South Asia,296.80586086656024,10920.432452329793
Central-South Asia,299.5549334359813,10814.566069382312
Central-South Asia,302.3294684405776,10664.888115951891
Central-South Asia,305.1297017182871,10664.888115951891
Central-South Asia,307.9558712914226,10598.29719759314
Central-South Asia,310.8082173869064,10565.56429753227
Central-South Asia,313.68698245668764,10471.65679764608
Central-South Asia,316.59241119835207,10468.247746988109
Central-South Asia,319.52475057592136,10468.247746988109
Central-South Asia,322.4842498408442,10437.561642637302
Central-South Asia,325.4711605531848,10383.417851904249
Central-South Asia,328.48573660300434,10125.925969616716
Central-South Asia,331.52823423194235,10107.55957395475
Central-South Asia,334.59891205499747,10002.203338100093
Central-South Asia,337.69803108250915,9970.146317502742
Central-South Asia,340.8258547423452,9813.096088216626
Central-South Asia,343.98264890229245,9755.30582552871
Central-South Asia,347.16868189265597,9755.30582552871
Central-South Asia,350.3842245290676,9755.30582552871
Central-South Asia,353.6295501355043,9666.8634308877
Central-South Asia,356.90493456752296,9535.003436306786
Central-South Asia,360.210656235707,9480.600133933474
Central-South Asia,363.5469961293318,9327.470903600828
Central-South Asia,366.91423784024937,9286.834551729591
Central-South Asia,370.3126675869927,9065.389808680571
Central-South Asia,373.7425742391064,8915.950993556151
Central-South Asia,377.2042493416997,8819.102698008579
Central-South Asia,380.6979871402284,8757.879104779207
Central-South Asia,384.2240846055061,8670.470099649297
Central-South Asia,387.7828414589457,8555.769636853784
Central-South Asia,391.3745601980384,8544.93659865265
Central-South Asia,394.9995461220643,8519.881680130315
Central-South Asia,398.6581073580439,8431.511455664568
Central-South Asia,402.3505548869294,8356.679124648754
Central-South Asia,406.07720257003655,8263.641261655634
Central-South Asia,409.83836717572615,8109.578322809973
Central-South Asia,413.6343684063273,7965.449803763203
Central-South Asia,417.4655289253135,7956.074517114839
Central-South Asia,421.3321743847289,7910.32158323264
Central-South Asia,425.2346334528682,7806.189582509152
Central-South Asia,429.17323784221577,7738.329311966676
Central-South Asia,433.14832233763985,7695.188693103068
Central-South Asia,437.1602248248502,7597.460247929324
Central-South Asia,441.209286319119,7529.495428696586
Central-South Asia,445.2958509942655,7504.964418983821
Central-South Asia,449.4202662119142,7456.699120282448
Central-South Asia,453.58288255101866,7331.433892130362
Central-South Asia,457.7840538376617,7252.53722275743
Central-South Asia,462.0241371751313,7009.143733506816
Central-South Asia,466.3034929742731,6967.388976997818
Central-South Asia,470.62248498412816,6899.099584961041
Central-South Asia,474.9814803228499,6886.534436823615
Central-South Asia,479.3808495089106,6868.165449987628
Central-South Asia,483.82096649259574,6837.024271358343
Central-South Asia,488.302208687788,6812.225787192122
Central-South Asia,492.8249570040513,6688.281728363932
Central-South Asia,497.38959587900627,6617.659381097185
Central-South Asia,501.9965133110079,6550.708449668994
Central-South Asia,506.64610089212687,6494.6999537226975
Central-South Asia,511.3387538414326,6423.287350423597
Central-South Asia,516.0748710385908,6370.738104085047
Central-South Asia,520.854855057766,6308.796947773207
Central-South Asia,525.6791122018419,6283.309929985124
Central-South Asia,530.5480525369574,6202.587253862451
Central-South Asia,535.4620899273607,6197.8371333797
Central-South Asia,540.4216420705915,6082.702526636912
Central-South Asia,545.4271305329836,6013.958538159844
Central-South Asia,550.4789807854968,5940.577205373773
Central-South Asia,555.5776222398878,5914.265992725779
Central-South Asia,560.7234882852033,5874.79008799096
Central-South Asia,565.9170163246242,5866.357793686748
Central-South Asia,571.1586478126435,5866.357793686748
Central-South Asia,576.4488282925873,5853.832118971
Central-South Asia,581.7880074344936,5782.227410367961
Central-South Asia,587.1766390733255,5704.309455781263
Central-South Asia,592.6151812475553,5668.318189735094
Central-South Asia,598.1040962380944,5620.404869994328
Central-South Asia,603.6438506075864,5612.086270525946
Central-South Asia,609.2349152400711,5581.454538942138
Central-South Asia,614.8777653810023,5546.529123172213
Central-South Asia,620.57288067765,5471.949435432678
Central-South Asia,626.3207452198692,5414.984766322912
Central-South Asia,632.1218475812449,5388.628574221069
Central-South Asia,637.9766808606282,5323.429210812037
Central-South Asia,643.885742724042,5257.641284516509
Central-South Asia,649.8495354469889,5251.287463247883
Central-South Asia,655.8685659571436,5208.079911029416
Central-South Asia,661.9433458774395,5109.39488597307
Central-South Asia,668.0743915695615,5048.382058255179
Central-South Asia,674.2622241778342,5002.010011720111
Central-South Asia,680.5073696735207,4902.5941946340145
Central-South Asia,686.8103588995307,4871.690031721509
Central-South Asia,693.1717276155407,4792.714904452358
Central-South Asia,699.5920165435374,4610.517203320577
Central-South Asia,706.0717714137772,4524.488469366215
Central-South Asia,712.6115430111745,4481.020405629344
Central-South Asia,719.2118872221192,4481.020405629344
Central-South Asia,725.8733650817253,4443.787143807117
Central-South Asia,732.596542821523,4368.35425321816
Central-South Asia,739.3819919175866,4343.963376858327
Central-South Asia,746.2302891391108,4296.260004171509
Central-South Asia,753.1420165974375,4188.393625320841
Central-South Asia,760.117761795533,4037.19799254344
Central-South Asia,767.1581176779302,3984.6894198719738
Central-South Asia,774.263682681127,3934.5480286610314
Central-South Asia,781.4350607844542,3892.951174455218
Central-South Asia,788.6728615614156,3870.371450605734
Central-South Asia,795.9777002314986,3791.301472763109
Central-South Asia,803.3501977124735,3736.800856815192
Central-South Asia,810.7909806731686,3736.800856815192
Central-South Asia,818.300681586739,3646.7487156420902
Central-South Asia,825.8799387844272,3640.2514704480113
Central-South Asia,833.5293965098195,3562.3106269406644
Central-South Asia,841.2497049736119,3521.1660729516134
Central-South Asia,849.0415204088747,3510.7870932874093
Central-South Asia,856.9055051268348,3426.4155788947783
Central-South Asia,864.8423275731726,3371.9904737629577
Central-South Asia,872.8526623848379,3323.078504299915
Central-South Asia,880.9371904473991,3193.2748552521666
Central-South Asia,889.0965989529158,3040.448428136473
Central-South Asia,897.3315814583519,2978.0238725693007
Central-South Asia,905.6428379445294,2936.8351974583156
Central-South Asia,914.0310748756232,2785.9582569530075
Central-South Asia,922.4970052592174,2716.5724432190796
Central-South Asia,931.0413487069076,2650.847383269949
Central-South Asia,939.6648314954692,2621.7745696439706
Central-South Asia,948.3681866285928,2571.703980537187
Central-South Asia,957.1521538991864,2477.879754543428
Central-South Asia,966.0174799522646,2428.8320032176143
Central-South Asia,974.9649183484088,2372.3254869642833
Central-South Asia,983.9952296278226,2334.077255604626
Central-South Asia,993.10918137498,2295.74603059362
Central-South Asia,1002.3075482838652,2265.28200028447
Central-South Asia,1011.5911122238298,2230.8574128948826
Central-South Asia,1020.9606623060464,2116.9123009615205
Central-South Asia,1030.4169949505874,2059.647188442488
Central-South Asia,1039.9609139541203,2025.0126156618655
Central-South Asia,1049.5932305582278,1946.6474754836313
Central-South Asia,1059.31476351837,1912.1391302403931
Central-South Asia,1069.126339173476,1886.2998530160853
Central-South Asia,1079.0287915161837,1866.0599894565487
Central-South Asia,1089.0229622637305,1861.646649269051
Central-South Asia,1099.1097009294972,1795.02095018298
Central-South Asia,1109.2898648952228,1749.9436555052291
Central-South Asia,1119.5643194838783,1675.3221146161204
Central-South Asia,1129.9339380332217,1659.2071167427134
Central-South Asia,1140.399601970033,1656.619537550525
Central-South Asia,1150.9622008850324,1635.3361896999236
Central-South Asia,1161.6226326085018,1624.7721349798326
Central-South Asia,1172.3818032865986,1598.2187399097163
Central-South Asia,1183.240627458378,1583.8033825116445
Central-South Asia,1194.2000281335324,1561.2766250826935
Central-South Asia,1205.260936870843,1554.4793416495968
Central-South Asia,1216.424293857368,1545.718210494247
Central-South Asia,1227.691047988359,1544.595633293227
Central-South Asia,1239.0621569479156,1537.4848508474738
Central-South Asia,1250.5385872903914,1535.5369117092755
Central-South Asia,1262.1213145225474,1534.1556085966356
Central-South Asia,1273.8113231864784,1534.1556085966356
Central-South Asia,1285.6096069432965,1534.1556085966356
Central-South Asia,1297.5171686575868,1534.1556085966356
Central-South Asia,1309.5350204826675,1531.2091560546437
Central-South Asia,1321.6641839466051,1526.8407081851474
Central-South Asia,1333.9056900390588,1529.0836295394638
Central-South Asia,1346.2605792989111,1529.0836295394638
Central-South Asia,1358.7299019027091,1529.0836295394638
Central-South Asia,1371.3147177539456,1534.1556085966356
Central-South Asia,1384.0160965731316,1537.4848508474738
Central-South Asia,1396.8351179887395,1537.4848508474738
Central-South Asia,1409.7728716289678,1543.544981928995
Central-South Asia,1422.830457214352,1544.595633293227
Central-South Asia,1436.0089846512606,1544.595633293227
Central-South Asia,1449.3095741262166,1544.595633293227
Central-South Asia,1462.73335620113,1544.595633293227
Central-South Asia,1476.281471909391,1547.3203639895337
Central-South Asia,1489.9550728528536,1548.2533955951908
Central-South Asia,1503.7553212997384,1550.4669664894495
Central-South Asia,1517.6833902834053,1550.4669664894495
Central-South Asia,1531.7404637020798,1550.4669664894495
Central-South Asia,1545.9277364194786,1553.319606334106
Central-South Asia,1560.2464143663678,1560.7419293320352
Central-South Asia,1574.6977146430868,1566.604680261632
Central-South Asia,1589.282865622978,1579.657138755161
Central-South Asia,1604.00310705682,1585.6174866306187
Central-South Asia,1618.8596901781991,1599.6263894501076
Central-South Asia,1633.8538778098605,1615.4877262406403
Central-South Asia,1648.9869444710648,1627.8231593839246
Central-South Asia,1664.2601764859037,1641.022938500549
Central-South Asia,1679.6748720926532,1654.0651000617668
Central-South Asia,1695.2323415541214,1663.8474582457711
Central-South Asia,1710.9339072690134,1668.4996817886347
Central-South Asia,1726.780903884356,1684.975699904946
Central-South Asia,1742.774678408919,1701.0716898869446
Central-South Asia,1758.9165903277326,1730.7378621787625
Central-South Asia,1775.208011717636,1732.4068851679117
Central-South Asia,1791.6503273638996,1734.466087714162
Central-South Asia,1808.2449348779517,1743.83143953535
Central-South Asia,1824.9932448161524,1749.774463141627
Central-South Asia,1841.8966807997108,1756.687816751759
Central-South Asia,1858.9566796356885,1765.550076241247
Central-South Asia,1876.1746914391192,1786.3801759253038
Central-South Asia,1893.5521797562951,1809.7283847927563
Central-South Asia,1911.0906216891376,1817.29526201672
Central-South Asia,1928.7915080207777,1836.637809313536
Central-South Asia,1946.6563433422632,1839.6976970703984
Central-South Asia,1964.6866461804443,1844.9682286409288
Central-South Asia,1982.8839491270712,1854.8534835004664
Central-South Asia,2001.249798969037,1864.3729706037873
Central-South Asia,2019.7857568198783,1888.9367176365104
Central-South Asia,2038.493398252464,1897.0127988600843
Central-South Asia,2057.3743134329115,1912.5589992745772
Central-South Asia,2076.4301072557746,1938.581848021616
Central-South Asia,2095.662399480433,1987.9390546146344
Central-South Asia,2115.0728248687947,2022.68191236248
Central-South Asia,2134.6630333242456,2043.3833914589104
Central-South Asia,2154.4346900318824,2066.028491139742
Central-South Asia,2174.38947560008,2094.3633280408
Central-South Asia,2194.5290862033135,2132.129065969605
Central-South Asia,2214.855233726359,2161.3548723059803
Central-South Asia,2235.3696459097964,2174.5111278455306
Central-South Asia,2256.0740664968594,2208.1518429975986
Central-South Asia,2276.97025538168,2247.781407642421
Central-South Asia,2298.059988758851,2323.751199623659
Central-South Asia,2319.3450592744275,2364.8282402828013
Central-South Asia,2340.827276178294,2367.494355888516
Central-South Asia,2362.5084654779453,2387.0216990650915
Central-South Asia,2384.3904700937205,2424.1299415894327
Central-South Asia,2406.4751500154243,2497.5279899949837
Central-South Asia,2428.76438246045,2509.283058686511
Central-South Asia,2451.2600620333396,2553.3156294952323
Central-South Asia,2473.9641008868116,2566.757476771344
Central-South Asia,2496.8784288843267,2657.470690335236
Central-South Asia,2520.004993764092,2679.1839670044983
Central-South Asia,2543.345761304648,2709.1546214831724
Central-South Asia,2566.902715491952,2717.1381239158263
Central-South Asia,2590.6778586880064,2768.2736488502273
Central-South Asia,2614.6732118010923,2793.035234699918
Central-South Asia,2638.8908144575103,2818.343748260426
Central-South Asia,2663.3327251749806,2952.447600593038
Central-South Asia,2688.0010215376074,3047.2626326550053
Central-South Asia,2712.8978003724646,3050.2686409469043
Central-South Asia,2738.025177927858,3202.2188624291143
Central-South Asia,2763.3852900531697,3280.7012077700883
Central-South Asia,2788.9802923804396,3360.9154648240574
Central-South Asia,2814.812360507581,3382.431384295965
Central-South Asia,2840.883690183301,3485.792619245607
Central-South Asia,2867.1964974937696,3584.398765740382
Central-South Asia,2893.75301905095,3764.7624488970014
Central-South Asia,2920.555512182745,4042.281095213584
Central-South Asia,2947.6062551248588,4136.668436417258
Central-South Asia,2974.9075472144405,4319.607818097798
Central-South Asia,3002.461709085549,4659.732861918086
Central-South Asia,3030.271082866396,4820.978947753785
Central-South Asia,3058.338032378432,4865.162154735113
Central-South Asia,3086.6649433372745,5295.837616748546
Central-South Asia,3115.254223555488,5377.4091065371595
Central-South Asia,3144.108303147265,5582.913915424449
Central-South Asia,3173.229634734976,5904.279104510932
Central-South Asia,3202.62069365765,6048.098261606789
Central-South Asia,3232.2839781813805,6101.345224122586
Central-South Asia,3262.2220097116697,6228.462816957646
Central-South Asia,3292.4373330077688,6278.9523346986525
Central-South Asia,3322.9325163989715,6484.642724646155
Central-South Asia,3353.7101520029287,6603.304905712212
Central-South Asia,3384.772855945983,6899.497488656267
Central-South Asia,3416.1232685855284,6963.559590482317
Central-South Asia,3447.764054734464,7111.925563021039
